"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1807994486720717271","Tue Jul 02 04:40:59 +0000 2024","0","@alunalunnganjuk di GO atau fanbase nya ndem menyelam aja biasanya kalo ada merch keluar pada buka GO tapi kalo bisa yg CO nya lewat ecommerce biar ga ketipu","1807997878943486140","","alunalunnganjuk","in","","0","1","0","https://x.com/Vanilalatte29/status/1807997878943486140","920594641","Vanilalatte29"
"1807993040382091636","Tue Jul 02 04:29:59 +0000 2024","0","@AleamsBarra namanya apa ya pak kalau kertas buram yang beneran buram itu mau beli di ecommerce aja di sini di toko-toko ga nemu","1807995106672496900","","AleamsBarra","in","Singapore","0","1","0","https://x.com/ainunnajib/status/1807995106672496900","35167068","ainunnajib"
"1807985210942017682","Tue Jul 02 03:50:39 +0000 2024","0","patut aku pump duit ini dalam biz kawan aku semalam dia cakap tidak ready ada probs dengan supplier. masalah dia aku dah bawak duit ni keluar terpaksa park dekat fd. anyone ada good business idea especially in beauty healthcare ecommerce boleh dm your pitch. aku nak invest https://t.co/YXdKf7ciWf","1807985210942017682","https://pbs.twimg.com/media/GRdA0G2aYAU4LUU.jpg","","in","Bukit Tunku","0","0","0","https://x.com/zukerbot/status/1807985210942017682","777473627226726401","zukerbot"
"1807975148903145789","Tue Jul 02 03:10:40 +0000 2024","0","chargeback kartu debit yang bertransaksi di e commerce butuh waktu berapa bulan??? @BANKBRI_ID","1807975148903145789","","","in","","1","2","0","https://x.com/jarbobb/status/1807975148903145789","1273046269577932801","jarbobb"
"1807971345310888416","Tue Jul 02 02:55:36 +0000 2024","0","DEAR ME BEAUTY Cleansing Balmnya bagus banget apalagi variant unguuu. harga anjlok bangett lebih murah daripada ecommerce Velvel liptintnya gak kalah murah uyyyy https://t.co/aQBmzzJkIj","1807971358229647855","https://pbs.twimg.com/media/GRc0XRfbcAAkp17.jpg","growlikng","in","she/her","0","1","0","https://x.com/growlikng/status/1807971358229647855","820562400034160640","growlikng"
"1807968620976525642","Tue Jul 02 02:44:44 +0000 2024","0","WKWKWKSSKKSKWKWKWKWK kalo belom tidur emang paling serem buka sosmed sama ecommerce ","1807968620976525642","","","in","","0","0","0","https://x.com/jaunechan/status/1807968620976525642","1061817945112829952","jaunechan"
"1807961545894515151","Tue Jul 02 02:26:52 +0000 2024","0","kerjanya apa? Digital Marketing (ads) ngerangkap &gt; teknikal accounting admin analisis data laporan optimasi cp dari funnel TOFU-MOFU-BOFU + jangan lupa Ads di Ecommerce/Google/Meta &gt;&gt;+ laporannya Social Media + live shopee. Menyala punggungku️‍️‍️‍️‍","1807964124737163274","","callmenaa1621","in","","0","1","0","https://x.com/callmenaa1621/status/1807964124737163274","1704759319076691968","callmenaa1621"
"1807794585852424488","Tue Jul 02 02:17:55 +0000 2024","0","@garudadidada10 Pandemi merangsang pertumbuhan bisnis e commerce dengan semakin banyaknya pelaku usaha yang merambah online #KedaulatanPangan","1807961872647573856","","garudadidada10","in","","0","0","0","https://x.com/TTitanimana/status/1807961872647573856","1751854584279261184","TTitanimana"
"1807960779385368742","Tue Jul 02 02:13:40 +0000 2024","0","POV lainnya selain ngebangun portofolio juga untuk ningkatin product knowledge 6 bulan gak bakal cukup untuk lu dapetin knowledge soal pasar dari field product yang lu pegang; knowldge soal ecommerce pasti bakal beda sama SaaS beda lagi sama OTT","1807960803418820966","","abdillah_evan","in","Jakarta Capital Region, Indone","0","1","0","https://x.com/abdillah_evan/status/1807960803418820966","950017146838433792","abdillah_evan"
"1807952257583046710","Tue Jul 02 01:39:42 +0000 2024","0","LOKER JOGJA TERBARU: CS Return Refund E Commerce di PT. Vads Indonesia #lokerjogja #lowongankerjajogja #loker #jogja #yogyakarta https://t.co/j7N6JGXZO6","1807952257583046710","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/lokerjog/status/1807952257583046710","575171760","lokerjog"
