"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1806182191225073745","Thu Jun 27 04:26:06 +0000 2024","2","Ini transaksinya kalau lewat ecommerce bisa telpon ecommerce buat batalin. Nunggu bank jawabannya bakal gitu disuruh bayar","1806182191225073745","","","in","21+","0","0","0","https://x.com/dkcrepes/status/1806182191225073745","1634050039143370758","dkcrepes"
"1806153949847900446","Thu Jun 27 02:33:53 +0000 2024","0","bahaya bgt ya jangan nempel CC di ecommerce","1806153949847900446","","","in","99!","0","0","0","https://x.com/gyuboology/status/1806153949847900446","523205706","gyuboology"
"1806148630967177642","Thu Jun 27 02:12:44 +0000 2024","0","Bisanye nge tracking orang beli papir di e commerce","1806148630967177642","","","in","Jakarta","0","0","0","https://x.com/Ezz404/status/1806148630967177642","240512616","Ezz404"
"1805437817901957201","Thu Jun 27 02:04:19 +0000 2024","0","@ibas404 Balik ke SMS Yg penting fizzo dan ecommerce kayak shopee jgn diblokir","1806146510582866406","","ibas404","in","Kediri, Indonesia","0","0","0","https://x.com/itsna_nafiah/status/1806146510582866406","4363359373","itsna_nafiah"
"1805838532067606998","Thu Jun 27 00:50:48 +0000 2024","0","@geloraco Industri ecommerce otomotif Elektronik Textil sebentar lagi sektor pangan yg bakal digempur china... Gilaa klo industri dalam negeri ancurrr &amp; ketergantungan sama mereka..","1806128010963366307","","geloraco","in","","0","0","0","https://x.com/kangsander/status/1806128010963366307","1584941053","kangsander"
"1806095814097600529","Wed Jun 26 22:42:52 +0000 2024","1","Pasar Fisik kok mulai sepi pada pindah kemana? #pasar #marketplace #ecommerce #intermediapublisher #intermediamusik #intermedianews #wartabengawan #masbambangnet #bambangekapurnama #lingkarnusanews #bingkaimedia #didiknews https://t.co/0Uj5FRzD16","1806095814097600529","https://pbs.twimg.com/ext_tw_video_thumb/1806093676025982976/pu/img/LCGXVPKBJLeqhWsV.jpg","","in","Solo","0","0","0","https://x.com/masbambangnet/status/1806095814097600529","98997936","masbambangnet"
"1806025027923656704","Wed Jun 26 18:01:35 +0000 2024","0","kalo udah scroll ecommerce betah bgt tiba tiba jam satu :(","1806025027923656704","","","in","urheart ૮ ˊ͈ •.• ˋ͈ ა","0","0","0","https://x.com/ohmysalss/status/1806025027923656704","1264043057256652801","ohmysalss"
"1806011239384096848","Wed Jun 26 17:06:48 +0000 2024","0","JIR DI GLINTS JUGA BISA ADA LOKER PENIPUAN YA TERNYATA? ini ada loker data entry di 3second terus katanya sesi wawancara move ke tele ehh pas di tele gue ditolak jd data entry dan disuruh jd admin ecommerce di MSMO ID / MSMO STORE apalah ituu. udah aga curiga tp ttp gue ikutin https://t.co/ZCX6pNpZ2y","1806011239384096848","https://pbs.twimg.com/media/GRA9ph4b0AMBTZN.jpg","","in","","1","1","0","https://x.com/awchenle/status/1806011239384096848","3146099034","awchenle"
"1805999033703612794","Wed Jun 26 16:18:18 +0000 2024","0","bisa2nya di semua ecommerce itu toko gaada gratongnya:(","1805999033703612794","","","in","fan account","0","0","0","https://x.com/pmhyunn/status/1805999033703612794","4543315214","pmhyunn"
"1805998051250864498","Wed Jun 26 16:14:23 +0000 2024","0","GW BINGUNG BGT CUY maunya cod tapi gada syopi/tokped/e commerce lain. kayak . hah??!!!!","1805998051250864498","","","in","","0","0","0","https://x.com/peanutjellyy/status/1805998051250864498","1124890123735158789","peanutjellyy"
"1805897845402485061","Wed Jun 26 16:00:57 +0000 2024","0","@bleudinoo Woi tokped is actually the superior e commerce cm kadang minim barang lucu unyu aja","1805994667730997322","","bleudinoo","in","","0","0","0","https://x.com/kaytrazahra/status/1805994667730997322","1033343065606373378","kaytrazahra"
"1805986399805702453","Wed Jun 26 15:28:05 +0000 2024","0","How to do E Commerce in Indonesia Cara melakukan e commerce di Indonesia #asia #ecommercemarketplace #belanja #china #onlinemarketplace #ecommerceplatform https://t.co/kKjPUilBPb","1805986399805702453","https://pbs.twimg.com/ext_tw_video_thumb/1805986289038340096/pu/img/rnyjuoVwlZK8GIJg.jpg","","in","","0","0","0","https://x.com/ouyeclassromm06/status/1805986399805702453","1801490349002735617","ouyeclassromm06"
