cid;comment;reply_cid;reply_id;reply_text
7256308795751154438;Gue butuh dan mau tapi ga beli krn gada duit wkwk;7315477221416993541;7256308795751154438;relate
7256308795751154438;Gue butuh dan mau tapi ga beli krn gada duit wkwk;7276996921770722054;7256308795751154438;sygnya itu wkwk, kita butuh dan tapi gada duitnya
7256308795751154438;Gue butuh dan mau tapi ga beli krn gada duit wkwk;7288867296188400389;7256308795751154438;berarti bisa tuh kak ajuin pinjaman dulu ke kita 🙏 nanti uangnya bisa kakak pakai untuk beli barang yg kakak butuhin
7256308795751154438;Gue butuh dan mau tapi ga beli krn gada duit wkwk;7371350187878646533;7256308795751154438;hahaha pus
7256308795751154438;Gue butuh dan mau tapi ga beli krn gada duit wkwk;7277744079843246854;7256308795751154438;Berarti masih masuk kategori belum butuh itu kak. 😅
7256308795751154438;Gue butuh dan mau tapi ga beli krn gada duit wkwk;7277699973809734405;7256308795751154438;berarti penjual nya harus kasih kita duit🙏
7245535683909567238;ilmu dagang yang sangat daging
mantap bang, terimakasih 🙏;7245539266654061317;7245535683909567238;Sama sama
7245535683909567238;ilmu dagang yang sangat daging
mantap bang, terimakasih 🙏;7283922706995036934;7245535683909567238;@kecapmanis
7252499260531688197;Bg ini berlaku jg gak buat kita yg jualan ikan?😂;7362443731759022853;7252499260531688197;😅
7252499260531688197;Bg ini berlaku jg gak buat kita yg jualan ikan?😂;7371350171717894918;7252499260531688197;berlaku dong
7252499260531688197;Bg ini berlaku jg gak buat kita yg jualan ikan?😂;7252786943238505221;7252499260531688197;bnr aja sihh dengan banyak nya manusia tiap hari konsumsi ikan akan meningkat juga
7245493281928545029;Gara2 satu video ini langsung gw follow.;7245522894297203461;7245493281928545029;Cakep
7245493281928545029;Gara2 satu video ini langsung gw follow.;7260759803155645190;7245493281928545029;sama
7274509922125021957;beli belum tentu butuh karena kadang hanya keinginan semata tapi kalu butuh ya pasti beli, intinya gimana marketing bisa sampe ke konsumen dengan baik;7325954649294799622;7274509922125021957;kalo beli sudah pasti ada duit 😅
7274509922125021957;beli belum tentu butuh karena kadang hanya keinginan semata tapi kalu butuh ya pasti beli, intinya gimana marketing bisa sampe ke konsumen dengan baik;7277487150069154565;7274509922125021957;gue pernah beli tapi ngk butuh dan ngk mau. gue beli karena kasian😂
7261145062778962693;kalau yg jualan kios di pinggir jalan yg kede cuma 2x1 gmn apa perlu diterapkan ilmu seperti ini Bg mohon di balas dengan vt;7261362222923154182;7261145062778962693;perlu bahkan sangat bangus
7248218521699238661;nih mba 😁 @minmeimei;7249230344560526086;7248218521699238661;slama ni udah gtu ga sih?😁
7248218521699238661;nih mba 😁 @minmeimei;7249230270799332101;7248218521699238661;😁👍🏻👍🏻sip sip
7262569747211961093;pakar marketing buat gw cuman Philip Kotler beliau keren banget, bapak marketing Dunia.
.
om dery ini marketing enthusiast fav gw;7262571496329249541;7262569747211961093;tujuan sales/distribusi adalah memuaskan KEBUTUHAN konsumen
.
tujuan marketing adalah mencari tau apa KEBUTUHAN konsumen
7277992676317250309;pulpen mengingatkan film leonardo;7278262652823585541;7277992676317250309;betolll
7250526614991143685;sebenernya ngerti ka.. cuma entah knp pas mau nyoba malah bingung sendiri bikin skripnya gmna iih;7252707838572004102;7250526614991143685;nah itu..kdg mentok idenya 🥺
7250316384034620165;ini dia pemberi penjelasan tanpa takut rugi, ilmu yg baik dibagikan bermanfaat, bnyk yg pelit berbagi ilmu krna takut tersaingi;7250316595209421573;7250316384034620165;ingat usaha/produk bisa dicopy, tapi rezeky tidak akan bisa di paste
7251088459753046790;upgrade ilmu baru trus..bismillah bisa semangat terus..;7352812228163224326;7251088459753046790;ya kak... saya juga masih nyimak. bismillah semangat bisa juga
7250775633314874117;kerreenn 🥰;7251129733705597702;7250775633314874117;thanks ya 😁😁
